,homexGDiff,awayxGdiff,homeShotDiff,awayShotDiff,homeFenDiff,awayFenDiff,homeGoalDiff,awayGoalDiff,result
153,-0.12410000000001276,-1.8702999999999967,-24,-3,-24,20,6,-6,1
154,4.105299999999989,3.7997000000000085,65,63,56,87,4,-1,0
155,-10.842400000000007,9.812500000000025,-101,97,-146,147,-12,1,1
156,-5.576500000000003,15.555099999999982,-35,151,-60,189,-7,8,0
157,-3.6792999999999836,-11.452399999999987,-17,-72,-46,-121,-10,-18,0
158,4.635899999999996,-12.369199999999996,30,-87,34,-167,-3,2,1
159,1.104800000000008,4.337199999999985,-10,15,4,31,12,3,1
160,12.349799999999984,1.9159000000000042,88,22,158,34,2,18,0
161,-0.3514999999999908,10.376399999999997,6,87,6,193,1,3,0
162,-1.3591999999999906,7.701699999999985,-40,44,-52,59,2,16,0
163,-4.976299999999988,-3.8788999999999625,-55,-59,-73,-49,-4,1,1
164,-3.7703000000000095,-5.930399999999995,-35,-22,-26,-42,1,-3,1
165,-0.7262000000000164,0.4550999999999945,-9,6,-32,2,-11,11,0
166,3.4424999999999955,2.399800000000024,26,48,42,68,-2,0,0
167,-8.4478,1.6651000000000096,-84,22,-129,28,-1,-5,1
168,5.505199999999974,-3.103999999999999,80,-14,75,6,3,-9,0
169,1.1095999999999968,15.693199999999976,-13,162,-10,199,9,11,0
170,-5.714599999999994,-12.197199999999967,-46,-73,-70,-121,-10,-18,1
171,-13.061700000000016,-1.596499999999999,-124,-21,-172,-28,-10,10,0
172,-2.934499999999982,12.031800000000043,-16,120,-46,173,-10,-1,0
173,11.956000000000014,1.091400000000025,116,-1,226,18,3,15,1
174,-2.4536000000000264,-3.278399999999994,-17,-30,-15,-90,1,-18,1
175,-2.4180000000000064,-9.533799999999982,-22,-99,-6,-147,2,0,1
176,1.3338999999999857,-1.5194000000000223,-18,-20,-22,-30,8,15,0
177,-3.5310999999999595,-13.13880000000001,-49,-125,-41,-170,-1,-15,0
178,7.109499999999976,4.099900000000005,46,36,60,55,0,21,1
179,-1.9311000000000007,1.1349000000000231,-23,-7,-27,4,1,13,1
180,-5.324099999999973,0.22779999999998424,-65,-1,-81,-9,-2,14,1
181,-0.18209999999999482,-14.842799999999976,-25,-103,-33,-193,1,-1,0
182,5.776899999999991,2.5206000000000266,5,45,27,76,-1,4,0
183,-7.28269999999997,6.524599999999971,-35,29,-62,40,-4,17,0
184,-2.27259999999999,-3.4594000000000236,-24,-23,-87,-18,-21,4,0
185,-4.208699999999997,-2.5437999999999903,-33,-15,-48,9,-7,-6,0
186,4.9449999999999825,15.468899999999977,81,167,72,211,0,12,0
187,-3.6915000000000333,-13.703099999999985,-21,-86,-58,-143,-10,-21,0
